id,name,district,city,enrollment,up_to_date_count,conditional_count,personal_belief_exemption_count,permanent_medical_exemption_count,up_to_date_percent,conditional_percent,personal_belief_exemption_percent,permanent_medical_exemption_percent,type,is_religious,religion,frpm_percent,latitude,longitude
125575,GREEN VALLEY CHARTER,LOS BANOS UNIFIED,LOS BANOS,22,21,0,1,0,95,0,5,0,PUBLIC,,,58.9,37.0668092,-120.8379497
127597,MERCEY SPRINGS ELEMENTARY,LOS BANOS UNIFIED,LOS BANOS,46,45,1,0,0,98,2,0,0,PUBLIC,,,87,37.0569874,-120.8352711
6025530,CHARLESTON ELEMENTARY,LOS BANOS UNIFIED,LOS BANOS,47,47,0,0,0,100,0,0,0,PUBLIC,,,49.2,36.983872,-120.83278
6025548,HENRY MILLER ELEMENTARY,LOS BANOS UNIFIED,LOS BANOS,173,167,4,2,0,97,2,1,0,PUBLIC,,,87,37.059624,-120.85978
6025555,LOS BANOS ELEMENTARY,LOS BANOS UNIFIED,LOS BANOS,147,139,2,6,0,95,1,4,0,PUBLIC,,,78.8,37.057227,-120.84754
6025563,R. M. MIANO ELEMENTARY,LOS BANOS UNIFIED,LOS BANOS,121,106,13,2,0,88,11,2,0,PUBLIC,,,89.4,37.065754,-120.83882
6025571,VOLTA ELEMENTARY,LOS BANOS UNIFIED,LOS BANOS,55,54,1,0,0,98,2,0,0,PUBLIC,,,58.1,37.098474,-120.92872
6116156,WESTSIDE UNION ELEMENTARY,LOS BANOS UNIFIED,LOS BANOS,139,133,3,3,0,96,2,2,0,PUBLIC,,,80.7,37.058471,-120.84807
6025589,MCSWAIN ELEMENTARY,MCSWAIN UNION ELEMENTARY,MERCED,110,83,24,3,0,75,22,3,0,PUBLIC,,,36.4,37.301381,-120.56854
6025597,ADA GIVENS ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,92,89,3,0,0,97,3,0,0,PUBLIC,,,81.6,37.305711,-120.45316
6025605,CHARLES WRIGHT ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,128,123,4,1,0,96,3,1,0,PUBLIC,,,81.6,37.296943,-120.46331
6025613,DONN B. CHENOWETH ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,154,145,9,0,0,94,6,0,0,PUBLIC,,,58.1,37.320436,-120.45113
6025621,FRANKLIN ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,183,178,2,3,0,97,1,2,0,PUBLIC,,,90,37.330677,-120.54081
6025654,JOHN C. FREMONT CHARTER,MERCED CITY ELEMENTARY,MERCED,80,77,2,1,0,96,3,1,0,PUBLIC,,,90.6,37.309841,-120.48987
6025662,JOHN MUIR ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,95,93,1,1,0,98,1,1,0,PUBLIC,,,88.4,37.309295,-120.47521
6025670,LUTHER BURBANK ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,116,109,6,1,0,94,5,1,0,PUBLIC,,,85,37.315293,-120.46366
6025688,MARGARET SHEEHY ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,92,89,2,0,1,97,2,0,1,PUBLIC,,,87.6,37.2934,-120.5017
6105647,ALLAN PETERSON ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,116,114,2,0,0,98,2,0,0,PUBLIC,,,54.7,37.328525,-120.46173
6105852,LEONTINE GRACEY ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,110,105,5,0,0,95,5,0,0,PUBLIC,,,91,37.299903,-120.50551
6107908,ALICIA REYES ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,124,123,1,0,0,99,1,0,0,PUBLIC,,,96.7,37.28666,-120.49497
6115729,DON STOWELL ELEMENTARY,MERCED CITY ELEMENTARY,MERCED,100,98,2,0,0,98,2,0,0,PUBLIC,,,96.5,37.291008,-120.47554
6025779,PLAINSBURG UNION ELEMENTARY,PLAINSBURG UNION ELEMENTARY,MERCED,12,10,1,1,0,83,8,8,0,PUBLIC,,,53.5,37.232687,-120.3295
6025787,PLANADA ELEMENTARY,PLANADA ELEMENTARY,PLANADA,113,113,0,0,0,100,0,0,0,PUBLIC,,,91.1,37.28928,-120.31621
114074,FARMDALE ELEMENTARY,WEAVER UNION,MERCED,165,147,17,1,0,89,10,1,0,PUBLIC,,,91.3,37.2771,-120.482
6111991,PIONEER ELEMENTARY,WEAVER UNION,MERCED,222,218,4,0,0,98,2,0,0,PUBLIC,,,83,37.280486,-120.43481
111294,WINFIELD ELEMENTARY,WINTON,WINTON,88,84,4,0,0,95,5,0,0,PUBLIC,,,87,37.389122,-120.60439
6025829,FRANK SPARKES ELEMENTARY,WINTON,WINTON,58,55,3,0,0,95,5,0,0,PUBLIC,,,87.3,37.38211,-120.61847
6025837,SYBIL N. CROOKHAM ELEMENTARY,WINTON,WINTON,89,85,3,1,0,96,3,1,0,PUBLIC,,,88.3,37.389468,-120.61637
6025720,GUSTINE ELEMENTARY,GUSTINE UNIFIED,GUSTINE,113,111,1,1,0,98,1,1,0,PUBLIC,,,88.4,37.248324,-120.99887
6025746,ROMERO ELEMENTARY,GUSTINE UNIFIED,SANTA NELLA,51,50,1,0,0,98,2,0,0,PUBLIC,,,95.2,37.092894,-121.01989
6025480,HOPETON ELEMENTARY,MERCED RIVER UNION ELEMENTARY,SNELLING,20,18,0,2,0,90,0,10,0,PUBLIC,,,83.7,37.491493,-120.52566
105817,HARMONY ELEMENTARY,DELHI UNIFIED,DELHI,130,120,10,0,0,92,8,0,0,PUBLIC,,,88.3,37.419597,-120.78714
6025902,SURPRISE VALLEY ELEMENTARY,SURPRISE VALLEY JOINT UNIFIED,CEDARVILLE,11,8,3,0,0,73,27,0,0,PUBLIC,,,70.7,41.533051,-120.17532
6025845,ALTURAS ELEMENTARY,MODOC JOINT UNIFIED,ALTURAS,55,52,0,3,0,95,0,5,0,PUBLIC,,,70,41.490898,-120.55312
6025894,TULELAKE BASIN ELEMENTARY,TULELAKE BASIN JOINT UNIFIED,TULELAKE,38,36,2,0,0,95,5,0,0,PUBLIC,,,82.8,41.956109,-121.47801
6025910,ANTELOPE ELEMENTARY,EASTERN SIERRA UNIFIED,COLEVILLE,22,21,0,1,0,95,0,5,0,PUBLIC,,,57,38.425928,-119.44989
6025969,MAMMOTH ELEMENTARY,MAMMOTH UNIFIED,MAMMOTH LAKES,114,100,0,14,0,88,0,12,0,PUBLIC,,,61,37.640138,-118.96548
112177,MONTEREY BAY CHARTER,MONTEREY COUNTY OFFICE OF EDUCATION,PACIFIC GROVE,65,22,25,18,0,34,38,28,0,PUBLIC,,,33.8,36.605348,-121.92923
124297,BAY VIEW ACADEMY,MONTEREY COUNTY OFFICE OF EDUCATION,MONTEREY,48,36,11,1,0,75,23,2,0,PUBLIC,,,27.9,36.6010559,-121.8667483
2730232,MONTEREY COUNTY HOME CHARTER,MONTEREY COUNTY OFFICE OF EDUCATION,SALINAS,20,14,0,6,0,70,0,30,0,PUBLIC,,,74.9,36.654231,-121.63782
6069512,MONTEREY COUNTY SPECIAL EDUCATION,MONTEREY COUNTY OFFICE OF EDUCATION,SALINAS,40,39,0,0,1,98,0,0,3,PUBLIC,,,60.2,36.654231,-121.63782
127456,TIBURCIO VASQUEZ ELEMENTARY,ALISAL UNION,SALINAS,122,119,2,1,0,98,2,1,0,PUBLIC,,,83.3,36.6821096,-121.5954579
6025977,ALISAL COMMUNITY,ALISAL UNION,SALINAS,126,81,45,0,0,64,36,0,0,PUBLIC,,,88.6,36.682023,-121.60502
6025985,BARDIN ELEMENTARY,ALISAL UNION,SALINAS,81,63,18,0,0,78,22,0,0,PUBLIC,,,86.1,36.673749,-121.60039
6025993,FREMONT ELEMENTARY,ALISAL UNION,SALINAS,139,80,59,0,0,58,42,0,0,PUBLIC,,,88.4,36.677184,-121.61887
6026009,JESSE G. SANCHEZ ELEMENTARY,ALISAL UNION,SALINAS,158,130,28,0,0,82,18,0,0,PUBLIC,,,91.3,36.685395,-121.61894
6101802,FRANK PAUL ELEMENTARY,ALISAL UNION,SALINAS,92,74,18,0,0,80,20,0,0,PUBLIC,,,78,36.693203,-121.61106
6106959,VIRGINIA ROCCA BARTON ELEMENTARY,ALISAL UNION,SALINAS,150,86,64,0,0,57,43,0,0,PUBLIC,,,91,36.695986,-121.61402
6109466,JOHN E. STEINBECK ELEMENTARY,ALISAL UNION,SALINAS,73,68,5,0,0,93,7,0,0,PUBLIC,,,46.1,36.708526,-121.61708
6113542,CESAR E. CHAVEZ ELEMENTARY,ALISAL UNION,SALINAS,115,97,18,0,0,84,16,0,0,PUBLIC,,,83.2,36.68712,-121.60423
6115232,CREEKSIDE ELEMENTARY,ALISAL UNION,SALINAS,140,94,44,2,0,67,31,1,0,PUBLIC,,,58.2,36.705947,-121.61117
6117691,OSCAR F. LOYA ELEMENTARY,ALISAL UNION,SALINAS,121,91,30,0,0,75,25,0,0,PUBLIC,,,71.3,36.689696,-121.59351
6119663,OASIS CHARTER PUBLIC,ALISAL UNION,SALINAS,65,65,0,0,0,100,0,0,0,PUBLIC,,,63.9,36.704466,-121.66821
6120273,"DR. MARTIN LUTHER KING, JR. ACADEMY",ALISAL UNION,SALINAS,93,80,13,0,0,86,14,0,0,PUBLIC,,,77.5,36.684772,-121.6178
6026041,CARMEL RIVER ELEMENTARY,CARMEL UNIFIED,CARMEL,71,50,14,7,0,70,20,10,0,PUBLIC,,,9.3,36.543126,-121.92498
6026074,TULARCITOS ELEMENTARY,CARMEL UNIFIED,CARMEL VALLEY,76,62,4,10,0,82,5,13,0,PUBLIC,,,17.9,36.48365,-121.73674
6026082,CHUALAR ELEMENTARY,CHUALAR UNION,CHUALAR,41,37,4,0,0,90,10,0,0,PUBLIC,,,91,36.569542,-121.51418
6066955,LA GLORIA ELEMENTARY,GONZALES UNIFIED,GONZALES,188,168,20,0,0,89,11,0,0,PUBLIC,,,88.3,36.507745,-121.43954
6026116,MARY CHAPA LITERACY AND TECHNOLOGY ACADEMY,GREENFIELD UNION ELEMENTARY,GREENFIELD,135,135,0,0,0,100,0,0,0,PUBLIC,,,82.1,36.326569,-121.24818
6089387,OAK AVENUE ELEMENTARY,GREENFIELD UNION ELEMENTARY,GREENFIELD,127,125,0,2,0,98,0,2,0,PUBLIC,,,86.5,36.315516,-121.25294
6111637,CESAR CHAVEZ ELEMENTARY,GREENFIELD UNION ELEMENTARY,GREENFIELD,121,119,1,1,0,98,1,1,0,PUBLIC,,,85.7,36.329439,-121.23595
107292,KING CITY ARTS MAGNET,KING CITY UNION,KING CITY,82,81,0,0,1,99,0,0,1,PUBLIC,,,82.4,36.210302,-121.12649
6026132,SANTA LUCIA ELEMENTARY,KING CITY UNION,KING CITY,109,108,1,0,0,99,1,0,0,PUBLIC,,,96,36.214323,-121.13146
6106777,DEL REY ELEMENTARY,KING CITY UNION,KING CITY,183,182,0,1,0,99,0,1,0,PUBLIC,,,88.9,36.216458,-121.13314
6118962,INTERNATIONAL SCHOOL OF MONTEREY,MONTEREY PENINSULA UNIFIED,SEASIDE,40,25,13,2,0,63,33,5,0,PUBLIC,,,15.8,36.612321,-121.82805
6026140,LAGUNITA ELEMENTARY,LAGUNITA ELEMENTARY,SALINAS,12,12,0,0,0,100,0,0,0,PUBLIC,,,14.3,36.771181,-121.60663
6026157,MISSION ELEMENTARY,MISSION UNION ELEMENTARY,SOLEDAD,10,10,0,0,0,100,0,0,0,PUBLIC,,,9,36.401533,-121.37741
124602,MONTE VISTA,MONTEREY PENINSULA UNIFIED,MONTEREY,61,57,1,3,0,93,2,5,0,PUBLIC,,,45.5,36.5889468,-121.9078809
129239,DUAL LANGUAGE ACADEMY OF THE MONTEREY PENINSULA,MONTEREY PENINSULA UNIFIED,SEASIDE,92,82,6,4,0,89,7,4,0,PUBLIC,,,,36.6384652,-121.8109117
6026181,DEL REY WOODS ELEMENTARY,MONTEREY PENINSULA UNIFIED,SEASIDE,68,63,5,0,0,93,7,0,0,PUBLIC,,,96,36.597127,-121.83861
6026199,FOOTHILL ELEMENTARY,MONTEREY PENINSULA UNIFIED,MONTEREY,77,56,18,3,0,73,23,4,0,PUBLIC,,,61.8,36.577568,-121.85452
6026207,GEORGE C. MARSHALL ELEMENTARY,MONTEREY PENINSULA UNIFIED,SEASIDE,86,80,4,2,0,93,5,2,0,PUBLIC,,,58.5,36.637799,-121.80516
6026223,HIGHLAND ELEMENTARY,MONTEREY PENINSULA UNIFIED,SEASIDE,75,70,5,0,0,93,7,0,0,PUBLIC,,,95.1,36.605935,-121.82938
6026249,IONE OLSON ELEMENTARY,MONTEREY PENINSULA UNIFIED,MARINA,63,59,1,2,1,94,2,3,2,PUBLIC,,,63.7,36.691775,-121.79224
6026256,J. C. CRUMPTON ELEMENTARY,MONTEREY PENINSULA UNIFIED,MARINA,61,61,0,0,0,100,0,0,0,PUBLIC,,,75.4,36.674585,-121.78504
6026280,LA MESA ELEMENTARY,MONTEREY PENINSULA UNIFIED,MONTEREY,82,82,0,0,0,100,0,0,0,PUBLIC,,,19.2,36.581711,-121.8795
6026314,MARINA VISTA ELEMENTARY,MONTEREY PENINSULA UNIFIED,MARINA,90,78,12,0,0,87,13,0,0,PUBLIC,,,88.6,36.677328,-121.79033
6026355,ORD TERRACE ELEMENTARY,MONTEREY PENINSULA UNIFIED,SEASIDE,72,70,2,0,0,97,3,0,0,PUBLIC,,,56.1,36.616714,-121.82542
6058721,MARTIN LUTHER KING,MONTEREY PENINSULA UNIFIED,SEASIDE,89,88,0,1,0,99,0,1,0,PUBLIC,,,89.5,36.608917,-121.827
6026470,FOREST GROVE ELEMENTARY,PACIFIC GROVE UNIFIED,PACIFIC GROVE,105,91,7,7,0,87,7,7,0,PUBLIC,,,28.7,36.610365,-121.9265
6026496,ROBERT DOWN ELEMENTARY,PACIFIC GROVE UNIFIED,PACIFIC GROVE,76,60,8,8,0,79,11,11,0,PUBLIC,,,16,36.618028,-121.91606
108068,BORONDA MEADOWS,SALINAS CITY ELEMENTARY,SALINAS,91,85,5,0,1,93,5,0,1,PUBLIC,,,86.9,36.693356,-121.66689
6026520,EL GABILAN ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,110,101,9,0,0,92,8,0,0,PUBLIC,,,85.8,36.700359,-121.64309
6026538,HENRY F. KAMMANN ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,131,122,8,1,0,93,6,1,0,PUBLIC,,,80.9,36.700154,-121.65769
6026546,LINCOLN ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,131,99,30,2,0,76,23,2,0,PUBLIC,,,39.5,36.665584,-121.65151
6026553,LOMA VISTA ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,113,109,4,0,0,96,4,0,0,PUBLIC,,,89.3,36.708403,-121.62466
6026561,LOS PADRES ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,113,113,0,0,0,100,0,0,0,PUBLIC,,,89.8,36.670692,-121.62313
6026579,MISSION PARK ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,89,81,7,1,0,91,8,1,0,PUBLIC,,,49.2,36.666006,-121.66829
6026587,MONTEREY PARK ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,94,89,3,1,1,95,3,1,1,PUBLIC,,,75.1,36.656771,-121.6498
6026595,NATIVIDAD ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,88,79,9,0,0,90,10,0,0,PUBLIC,,,91,36.704139,-121.63636
6026603,ROOSEVELT ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,79,77,2,0,0,97,3,0,0,PUBLIC,,,96.1,36.675905,-121.66077
6026611,SHERWOOD ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,123,115,8,0,0,94,7,0,0,PUBLIC,,,94.2,36.671952,-121.63572
6066963,UNIVERSITY PARK ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,104,90,14,0,0,87,13,0,0,PUBLIC,,,78,36.671024,-121.67938
6109177,LAUREL WOOD ELEMENTARY,SALINAS CITY ELEMENTARY,SALINAS,71,66,3,2,0,93,4,3,0,PUBLIC,,,66.7,36.691079,-121.66323
6026629,SAN ANTONIO ELEMENTARY,SAN ANTONIO UNION ELEMENTARY,LOCKWOOD,18,15,3,0,0,83,17,0,0,PUBLIC,,,52.2,35.943293,-121.08325
6026637,SAN ARDO ELEMENTARY,SAN ARDO UNION ELEMENTARY,SAN ARDO,13,13,0,0,0,100,0,0,0,PUBLIC,,,99.1,36.018647,-120.90407
107391,NEW REPUBLIC ELEMENTARY,SANTA RITA UNION ELEMENTARY,SALINAS,87,84,2,1,0,97,2,1,0,PUBLIC,,,60.8,36.713964,-121.62687
6026652,LA JOYA ELEMENTARY,SANTA RITA UNION ELEMENTARY,SALINAS,100,98,1,1,0,98,1,1,0,PUBLIC,,,69,36.735149,-121.63746
6026660,SANTA RITA ELEMENTARY,SANTA RITA UNION ELEMENTARY,SALINAS,129,109,19,1,0,85,15,1,0,PUBLIC,,,85.3,36.72463,-121.65364
6120224,MCKINNON,SANTA RITA UNION ELEMENTARY,SALINAS,75,74,1,0,0,99,1,0,0,PUBLIC,,,54.7,36.718793,-121.64322
6026686,SAN VICENTE ELEMENTARY,SOLEDAD UNIFIED,SOLEDAD,115,112,2,0,1,97,2,0,1,PUBLIC,,,95.9,36.427094,-121.3181
6105472,GABILAN ELEMENTARY,SOLEDAD UNIFIED,SOLEDAD,52,52,0,0,0,100,0,0,0,PUBLIC,,,96.8,36.430618,-121.32101
6026694,SPRECKELS ELEMENTARY,SPRECKELS UNION ELEMENTARY,SPRECKELS,123,107,11,5,0,87,9,4,0,PUBLIC,,,13.5,36.625441,-121.6453
6092688,TORO PARK ELEMENTARY,WASHINGTON UNION ELEMENTARY,SALINAS,110,95,13,1,1,86,12,1,1,PUBLIC,,,3.5,36.605337,-121.69515
6026397,CASTROVILLE ELEMENTARY,NORTH MONTEREY COUNTY UNIFIED,CASTROVILLE,113,113,0,0,0,100,0,0,0,PUBLIC,,,81,36.764086,-121.75277
6026405,ECHO VALLEY ELEMENTARY,NORTH MONTEREY COUNTY UNIFIED,SALINAS,89,86,0,3,0,97,0,3,0,PUBLIC,,,81.7,36.824723,-121.66535
6026413,ELKHORN ELEMENTARY,NORTH MONTEREY COUNTY UNIFIED,CASTROVILLE,95,94,0,1,0,99,0,1,0,PUBLIC,,,85.4,36.797535,-121.72036
6026447,PRUNEDALE ELEMENTARY,NORTH MONTEREY COUNTY UNIFIED,SALINAS,117,114,1,2,0,97,1,2,0,PUBLIC,,,78.3,36.776442,-121.66511
118349,BIG SUR CHARTER,BIG SUR UNIFIED,BIG SUR,11,6,2,3,0,55,18,27,0,PUBLIC,,,43.8,36.287308,-121.84221
106336,FRANK LEDESMA ELEMENTARY,SOLEDAD UNIFIED,SOLEDAD,69,68,0,1,0,99,0,1,0,PUBLIC,,,93.7,36.436387,-121.33085
111088,JACK FRANSCIONI ELEMENTARY,SOLEDAD UNIFIED,SOLEDAD,72,72,0,0,0,100,0,0,0,PUBLIC,,,84.9,36.4369,-121.3159
6118756,ROSE FERRERO ELEMENTARY,SOLEDAD UNIFIED,SOLEDAD,93,79,13,0,1,85,14,0,1,PUBLIC,,,84.6,36.437794,-121.32482
6026744,CALISTOGA ELEMENTARY,CALISTOGA JOINT UNIFIED,CALISTOGA,85,80,4,1,0,94,5,1,0,PUBLIC,,,79.9,38.579109,-122.58235
6026751,HOWELL MOUNTAIN ELEMENTARY,HOWELL MOUNTAIN ELEMENTARY,ANGWIN,12,12,0,0,0,100,0,0,0,PUBLIC,,,51,38.557559,-122.46034
108605,STONE BRIDGE,NAPA VALLEY UNIFIED,NAPA,41,19,0,21,1,46,0,51,2,PUBLIC,,,9.4,38.3401,-122.32302
109140,CANYON OAKS ELEMENTARY,NAPA VALLEY UNIFIED,AMERICAN CANYON,106,106,0,0,0,100,0,0,0,PUBLIC,,,31,38.168401,-122.2463
6026769,ALTA HEIGHTS ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,76,71,1,4,0,93,1,5,0,PUBLIC,,,44.9,38.302484,-122.27263
6026777,BEL AIRE PARK ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,65,63,0,2,0,97,0,3,0,PUBLIC,,,71.1,38.326685,-122.30666
6026785,BROWNS VALLEY ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,110,101,4,5,0,92,4,5,0,PUBLIC,,,30.6,38.305002,-122.34052
6026827,DONALDSON WAY ELEMENTARY,NAPA VALLEY UNIFIED,AMERICAN CANYON,97,93,1,3,0,96,1,3,0,PUBLIC,,,35.5,38.17116,-122.26214
6026835,EL CENTRO ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,30,29,0,1,0,97,0,3,0,PUBLIC,,,47.8,38.337675,-122.31381
6026850,MCPHERSON ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,67,64,3,0,0,96,4,0,0,PUBLIC,,,83.3,38.315659,-122.29231
6026868,MT. GEORGE INTERNATIONAL,NAPA VALLEY UNIFIED,NAPA,51,44,2,5,0,86,4,10,0,PUBLIC,,,19.5,38.29582,-122.24636
6026876,NAPA JUNCTION ELEMENTARY,NAPA VALLEY UNIFIED,AMERICAN CANYON,124,117,5,2,0,94,4,2,0,PUBLIC,,,57.4,38.184937,-122.25764
6026892,NORTHWOOD ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,54,53,0,1,0,98,0,2,0,PUBLIC,,,43,38.325374,-122.32012
6026900,PHILLIPS ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,73,71,2,0,0,97,3,0,0,PUBLIC,,,83,38.284489,-122.26296
6026918,PUEBLO VISTA ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,96,93,2,1,0,97,2,1,0,PUBLIC,,,68.7,38.316738,-122.31625
6026926,SALVADOR ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,91,88,0,3,0,97,0,3,0,PUBLIC,,,55,38.340232,-122.32265
6026934,SHEARER CHARTER,NAPA VALLEY UNIFIED,NAPA,114,112,1,1,0,98,1,1,0,PUBLIC,,,87.1,38.290397,-122.29043
6026942,SNOW ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,86,84,1,1,0,98,1,1,0,PUBLIC,,,75.4,38.278202,-122.30372
6026967,VICHY ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,50,48,0,1,1,96,0,2,2,PUBLIC,,,13.6,38.334608,-122.25724
6026975,WEST PARK ELEMENTARY,NAPA VALLEY UNIFIED,NAPA,69,68,1,0,0,99,1,0,0,PUBLIC,,,28.7,38.308689,-122.31614
6026983,NAPA VALLEY LANGUAGE ACADEMY,NAPA VALLEY UNIFIED,NAPA,100,97,1,2,0,97,1,2,0,PUBLIC,,,47.9,38.297313,-122.30486
6027007,YOUNTVILLE ELEMENTARY,NAPA VALLEY UNIFIED,YOUNTVILLE,24,23,1,0,0,96,4,0,0,PUBLIC,,,26.2,38.403735,-122.36199
6117964,SAINT HELENA PRIMARY,SAINT HELENA UNIFIED,ST. HELENA,86,67,19,0,0,78,22,0,0,PUBLIC,,,47.6,38.494163,-122.46748
114322,YUBA RIVER CHARTER,NEVADA COUNTY OFFICE OF EDUCATION,NEVADA CITY,60,18,0,42,0,30,0,70,0,PUBLIC,,,56.9,39.254588,-121.14676
114330,NEVADA CITY SCHOOL OF THE ARTS,NEVADA COUNTY OFFICE OF EDUCATION,NEVADA CITY,54,19,8,27,0,35,15,50,0,PUBLIC,,,49,39.254596,-121.14669
114975,SIERRA MONTESSORI ACADEMY,NEVADA COUNTY OFFICE OF EDUCATION,GRASS VALLEY,11,5,0,6,0,45,0,55,0,PUBLIC,,,44.6,39.050113,-121.10528
126219,FOREST CHARTER,NEVADA COUNTY OFFICE OF EDUCATION,NEVADA CITY,30,9,0,21,0,30,0,70,0,PUBLIC,,,47.3,39.2555351,-121.0241273
126227,TWIN RIDGES HOME STUDY CHARTER,NEVADA COUNTY OFFICE OF EDUCATION,NEVADA CITY,27,8,0,19,0,30,0,70,0,PUBLIC,,,54.9,39.24801,-121.016309
6027080,CHICAGO PARK ELEMENTARY,CHICAGO PARK ELEMENTARY,GRASS VALLEY,13,10,0,3,0,77,0,23,0,PUBLIC,,,31.7,39.145006,-120.97945
6027098,CLEAR CREEK ELEMENTARY,CLEAR CREEK ELEMENTARY,GRASS VALLEY,17,12,5,0,0,71,29,0,0,PUBLIC,,,36.4,39.138935,-121.14487
125955,BELL HILL ACADEMY,GRASS VALLEY ELEMENTARY,GRASS VALLEY,45,40,1,4,0,89,2,9,0,PUBLIC,,,79.9,39.215685,-121.06788
6106157,MARGARET G. SCOTTEN ELEMENTARY,GRASS VALLEY ELEMENTARY,GRASS VALLEY,79,71,4,4,0,90,5,5,0,PUBLIC,,,69.5,39.223315,-121.07532
6111140,GRASS VALLEY CHARTER,GRASS VALLEY ELEMENTARY,GRASS VALLEY,48,36,0,10,2,75,0,21,4,PUBLIC,,,25.2,39.21557,-121.06719
6097315,DEER CREEK ELEMENTARY,NEVADA CITY ELEMENTARY,NEVADA CITY,78,71,0,7,0,91,0,9,0,PUBLIC,,,31.5,39.251365,-121.02811
6101018,COTTAGE HILL ELEMENTARY,PLEASANT RIDGE UNION ELEMENTARY,GRASS VALLEY,76,63,9,3,1,83,12,4,1,PUBLIC,,,35.7,39.051245,-121.06603
6105811,ALTA SIERRA ELEMENTARY,PLEASANT RIDGE UNION ELEMENTARY,GRASS VALLEY,61,51,7,3,0,84,11,5,0,PUBLIC,,,36.2,39.118929,-121.04298
6027197,UNION HILL ELEMENTARY,UNION HILL ELEMENTARY,GRASS VALLEY,100,90,0,10,0,90,0,10,0,PUBLIC,,,34,39.204468,-121.03826
6089403,GRIZZLY HILL,TWIN RIDGES ELEMENTARY,NEVADA CITY,15,9,5,1,0,60,33,7,0,PUBLIC,,,87,39.3700973,-121.1038655
6027189,READY SPRINGS ELEMENTARY,PENN VALLEY UNION ELEMENTARY,PENN VALLEY,30,24,1,4,1,80,3,13,3,PUBLIC,,,75,39.1917956,-121.180844
6110746,WILLIAMS RANCH ELEMENTARY,PENN VALLEY UNION ELEMENTARY,PENN VALLEY,64,51,1,12,0,80,2,19,0,PUBLIC,,,44,39.255547,-121.199401
3030632,OCCS - CHEP PCHS,ORANGE COUNTY DEPARTMENT OF EDUCATION,CYPRESS,110,72,12,26,0,65,11,24,0,PUBLIC,,,17.2,33.667999,-117.88012
6069553,ORANGE COUNTY SPECIAL EDUCATION,ORANGE COUNTY DEPARTMENT OF EDUCATION,COSTA MESA,24,18,5,1,0,75,21,4,0,PUBLIC,,,21.6,33.673763,-117.88083
113712,ORANGE GROVE ELEMENTARY,ANAHEIM CITY,ANAHEIM,101,101,0,0,0,100,0,0,0,PUBLIC,,,95.5,33.821594,-117.91422
121053,PONDEROSA ELEMENTARY,ANAHEIM CITY,ANAHEIM,191,186,5,0,0,97,3,0,0,PUBLIC,,,96.2,33.795278,-117.90368
6027221,LINCOLN -ABRAHAM- ELEMENTARY,ANAHEIM CITY,ANAHEIM,179,167,12,0,0,93,7,0,0,PUBLIC,,,91.3,33.837314,-117.89826
6027239,PRICE -ADELAIDE- ELEMENTARY,ANAHEIM CITY,ANAHEIM,94,92,2,0,0,98,2,0,0,PUBLIC,,,74.4,33.84039,-117.93561
6027247,STODDARD -ALEXANDER J.- ELEMENTARY,ANAHEIM CITY,ANAHEIM,94,93,1,0,0,99,1,0,0,PUBLIC,,,74.3,33.801908,-117.93355
6027254,JUAREZ -BENITO- ELEMENTARY,ANAHEIM CITY,ANAHEIM,105,104,1,0,0,99,1,0,0,PUBLIC,,,64.5,33.829823,-117.88108
6027262,FRANKLIN -BENJAMIN- ELEMENTARY,ANAHEIM CITY,ANAHEIM,101,92,9,0,0,91,9,0,0,PUBLIC,,,88.9,33.827664,-117.91864
